Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Average,Customer_Segment,Risk_Score,Risk_Level,Recommended_Action
16568.0,428,2,1020.9000000000001,1,2,3,6,2.0,Lost Customers,65.0,High Risk,Win-Back Campaign
16569.0,3,5,1455.23,5,4,4,13,4.333333333333333,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
16570.0,15,20,7434.31,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
16571.0,27,10,4248.74,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
16572.0,127,3,1009.6,3,3,3,9,3.0,Potential Loyalists,40.0,Medium Risk,Customer Engagement Campaign
16573.0,85,2,663.61,3,2,3,8,2.6666666666666665,Potential Loyalists,45.0,Medium Risk,Customer Engagement Campaign
16574.0,71,3,1301.78,3,3,4,10,3.3333333333333335,Potential Loyalists,35.0,Medium Risk,Customer Engagement Campaign
16576.0,420,2,540.87,1,2,2,5,1.6666666666666667,Lost Customers,70.0,High Risk,Win-Back Campaign
16577.0,667,1,380.0,1,1,2,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
16578.0,626,1,156.6,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
16579.0,426,1,295.05,1,1,2,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
16581.0,183,1,105.84,3,1,1,5,1.6666666666666667,Potential Loyalists,60.0,High Risk,Win-Back Campaign
16582.0,113,1,313.62,3,1,2,6,2.0,Potential Loyalists,55.0,Medium Risk,Customer Engagement Campaign
16583.0,374,2,297.95,2,2,2,6,2.0,Lost Customers,60.0,High Risk,Win-Back Campaign
16584.0,80,5,3156.17,3,4,5,12,4.0,Potential Loyalists,25.0,Low Risk,Loyalty / Upsell Campaign
16585.0,594,2,341.59,1,2,2,5,1.6666666666666667,Lost Customers,70.0,High Risk,Win-Back Campaign
16586.0,249,3,1462.78,2,3,4,9,3.0,At Risk,45.0,Medium Risk,Customer Engagement Campaign
16587.0,232,1,225.15,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
16588.0,386,4,1361.28,2,4,4,10,3.3333333333333335,At Risk,40.0,Medium Risk,Customer Engagement Campaign
16589.0,71,4,612.36,3,4,3,10,3.3333333333333335,Potential Loyalists,35.0,Medium Risk,Customer Engagement Campaign
16590.0,401,2,605.9,2,2,2,6,2.0,Lost Customers,60.0,High Risk,Win-Back Campaign
16591.0,69,1,213.5,3,1,1,5,1.6666666666666667,Potential Loyalists,60.0,High Risk,Win-Back Campaign
16592.0,4,28,7807.91,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
16593.0,51,8,1071.1399999999999,4,5,3,12,4.0,Loyal Customers,20.0,Low Risk,Loyalty / Upsell Campaign
16594.0,75,1,181.09,3,1,1,5,1.6666666666666667,Potential Loyalists,60.0,High Risk,Win-Back Campaign
16595.0,61,5,1757.75,3,4,4,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
16596.0,16,4,458.98,5,4,2,11,3.6666666666666665,Loyal Customers,20.0,Low Risk,Loyalty / Upsell Campaign
16597.0,4,1,90.04,5,1,1,7,2.3333333333333335,New / Promising,40.0,Medium Risk,Customer Engagement Campaign
16598.0,286,1,145.04999999999998,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
16599.0,386,1,172.8,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
16600.0,4,13,2153.41,5,5,4,14,4.666666666666667,Champions,5.0,Low Risk,Loyalty / Upsell Campaign
16601.0,41,3,677.0,4,3,3,10,3.3333333333333335,Loyal Customers,30.0,Low Risk,Loyalty / Upsell Campaign
16602.0,36,2,763.33,4,2,3,9,3.0,New / Promising,35.0,Medium Risk,Customer Engagement Campaign
16603.0,75,2,482.47,3,2,2,7,2.3333333333333335,Potential Loyalists,50.0,Medium Risk,Customer Engagement Campaign
16604.0,563,2,432.45,1,2,2,5,1.6666666666666667,Lost Customers,70.0,High Risk,Win-Back Campaign
16605.0,724,1,60.48,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
16606.0,404,2,357.66,2,2,2,6,2.0,Lost Customers,60.0,High Risk,Win-Back Campaign
16607.0,18,25,5706.87,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
16608.0,454,2,1286.6200000000001,1,2,4,7,2.3333333333333335,Lost Customers,60.0,High Risk,Win-Back Campaign
16609.0,15,7,5493.46,5,4,5,14,4.666666666666667,Champions,5.0,Low Risk,Loyalty / Upsell Campaign
16610.0,219,1,75.66,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
16611.0,186,6,1785.13,3,4,4,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
16612.0,33,9,3245.43,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
16613.0,70,1,618.59,3,1,3,7,2.3333333333333335,Potential Loyalists,50.0,Medium Risk,Customer Engagement Campaign
16614.0,183,3,1179.79,3,3,3,9,3.0,Potential Loyalists,40.0,Medium Risk,Customer Engagement Campaign
16615.0,626,1,291.5,1,1,2,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
16616.0,15,2,500.42,5,2,2,9,3.0,New / Promising,30.0,Low Risk,Loyalty / Upsell Campaign
16617.0,236,1,151.85,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
16618.0,31,5,2647.59,4,4,4,12,4.0,Champions,20.0,Low Risk,Loyalty / Upsell Campaign
16619.0,264,4,1938.33,2,4,4,10,3.3333333333333335,At Risk,40.0,Medium Risk,Customer Engagement Campaign
16620.0,4,6,1758.93,5,4,4,13,4.333333333333333,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
16621.0,52,4,813.48,4,4,3,11,3.6666666666666665,Loyal Customers,25.0,Low Risk,Loyalty / Upsell Campaign
16622.0,544,1,225.4,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
16623.0,246,4,1015.24,2,4,3,9,3.0,At Risk,45.0,Medium Risk,Customer Engagement Campaign
16624.0,81,2,810.5699999999999,3,2,3,8,2.6666666666666665,Potential Loyalists,45.0,Medium Risk,Customer Engagement Campaign
16625.0,275,5,1654.03,2,4,4,10,3.3333333333333335,At Risk,40.0,Medium Risk,Customer Engagement Campaign
16626.0,1,17,4413.1,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
16627.0,79,1,322.8,3,1,2,6,2.0,Potential Loyalists,55.0,Medium Risk,Customer Engagement Campaign
16628.0,30,7,2318.1,4,4,4,12,4.0,Champions,20.0,Low Risk,Loyalty / Upsell Campaign
16629.0,74,2,408.63,3,2,2,7,2.3333333333333335,Potential Loyalists,50.0,Medium Risk,Customer Engagement Campaign
16630.0,407,1,106.80000000000001,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
16631.0,482,7,1892.52,1,4,4,9,3.0,At Risk,50.0,Medium Risk,Customer Engagement Campaign
16632.0,486,2,406.4,1,2,2,5,1.6666666666666667,Lost Customers,70.0,High Risk,Win-Back Campaign
16633.0,17,6,2883.1,5,4,4,13,4.333333333333333,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
16634.0,223,6,1649.81,2,4,4,10,3.3333333333333335,At Risk,40.0,Medium Risk,Customer Engagement Campaign
16635.0,407,1,473.0,2,1,2,5,1.6666666666666667,Lost Customers,65.0,High Risk,Win-Back Campaign
16636.0,438,4,3802.04,1,4,5,10,3.3333333333333335,At Risk,45.0,Medium Risk,Customer Engagement Campaign
16637.0,32,4,1154.47,4,4,3,11,3.6666666666666665,Loyal Customers,25.0,Low Risk,Loyalty / Upsell Campaign
16638.0,23,15,2380.13,4,5,4,13,4.333333333333333,Champions,15.0,Low Risk,Loyalty / Upsell Campaign
16639.0,31,4,1747.98,4,4,4,12,4.0,Champions,20.0,Low Risk,Loyalty / Upsell Campaign
16640.0,398,1,179.4,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
16641.0,106,2,554.5,3,2,2,7,2.3333333333333335,Potential Loyalists,50.0,Medium Risk,Customer Engagement Campaign
16642.0,5,3,1077.45,5,3,3,11,3.6666666666666665,Loyal Customers,20.0,Low Risk,Loyalty / Upsell Campaign
16643.0,246,2,923.11,2,2,3,7,2.3333333333333335,Lost Customers,55.0,Medium Risk,Customer Engagement Campaign
16644.0,178,2,833.78,3,2,3,8,2.6666666666666665,Potential Loyalists,45.0,Medium Risk,Customer Engagement Campaign
16645.0,736,1,160.39,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
16646.0,449,1,678.8,1,1,3,5,1.6666666666666667,Lost Customers,70.0,High Risk,Win-Back Campaign
16647.0,170,4,541.9,3,4,2,9,3.0,Potential Loyalists,40.0,Medium Risk,Customer Engagement Campaign
16648.0,43,3,672.8,4,3,3,10,3.3333333333333335,Loyal Customers,30.0,Low Risk,Loyalty / Upsell Campaign
16649.0,520,1,306.58000000000004,1,1,2,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
16650.0,72,7,1916.11,3,4,4,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
16651.0,587,1,136.2,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
16652.0,59,16,17550.39,3,5,5,13,4.333333333333333,Potential Loyalists,20.0,Low Risk,Loyalty / Upsell Campaign
16653.0,16,2,1212.66,5,2,3,10,3.3333333333333335,New / Promising,25.0,Low Risk,Loyalty / Upsell Campaign
16654.0,141,8,1484.07,3,5,4,12,4.0,Potential Loyalists,25.0,Low Risk,Loyalty / Upsell Campaign
16655.0,18,13,6423.26,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
16656.0,22,30,16833.170000000002,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
16657.0,10,4,874.43,5,4,3,12,4.0,Loyal Customers,15.0,Low Risk,Loyalty / Upsell Campaign
16658.0,368,6,690.83,2,4,3,9,3.0,At Risk,45.0,Medium Risk,Customer Engagement Campaign
16659.0,189,1,39.12,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
16660.0,16,7,1879.55,5,4,4,13,4.333333333333333,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
16661.0,540,4,932.76,1,4,3,8,2.6666666666666665,At Risk,55.0,Medium Risk,Customer Engagement Campaign
16662.0,394,1,151.05,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
16663.0,729,1,165.0,1,2,1,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
16664.0,569,1,109.2,1,2,1,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
16665.0,362,1,135.39999999999998,2,2,1,5,1.6666666666666667,Lost Customers,65.0,High Risk,Win-Back Campaign
16666.0,19,2,217.71,5,2,1,8,2.6666666666666665,New / Promising,35.0,Medium Risk,Customer Engagement Campaign
16667.0,68,2,567.1800000000001,3,2,2,7,2.3333333333333335,Potential Loyalists,50.0,Medium Risk,Customer Engagement Campaign
16668.0,15,13,862.42,5,5,3,13,4.333333333333333,Loyal Customers,10.0,Low Risk,Loyalty / Upsell Campaign
16669.0,24,3,1348.88,4,3,4,11,3.6666666666666665,Loyal Customers,25.0,Low Risk,Loyalty / Upsell Campaign
16670.0,17,20,8030.150000000001,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
16671.0,28,3,1692.27,4,3,4,11,3.6666666666666665,Loyal Customers,25.0,Low Risk,Loyalty / Upsell Campaign
16672.0,2,20,8134.9400000000005,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
16673.0,679,1,171.13,1,2,1,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
16674.0,55,2,304.24,4,2,2,8,2.6666666666666665,New / Promising,40.0,Medium Risk,Customer Engagement Campaign
16675.0,442,2,608.86,1,2,2,5,1.6666666666666667,Lost Customers,70.0,High Risk,Win-Back Campaign
16676.0,34,6,2361.9,4,4,4,12,4.0,Champions,20.0,Low Risk,Loyalty / Upsell Campaign
16677.0,411,2,880.62,1,2,3,6,2.0,Lost Customers,65.0,High Risk,Win-Back Campaign
16678.0,3,12,3109.99,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
16679.0,366,3,663.31,2,3,3,8,2.6666666666666665,At Risk,50.0,Medium Risk,Customer Engagement Campaign
16680.0,43,3,821.45,4,3,3,10,3.3333333333333335,Loyal Customers,30.0,Low Risk,Loyalty / Upsell Campaign
16681.0,73,7,1921.84,3,4,4,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
16682.0,5,5,1028.0,5,4,3,12,4.0,Loyal Customers,15.0,Low Risk,Loyalty / Upsell Campaign
16683.0,534,1,320.25,1,2,2,5,1.6666666666666667,Lost Customers,70.0,High Risk,Win-Back Campaign
16684.0,4,55,147142.77,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
16685.0,61,2,324.24,3,2,2,7,2.3333333333333335,Potential Loyalists,50.0,Medium Risk,Customer Engagement Campaign
16686.0,47,16,4881.07,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
16687.0,391,1,157.63,2,2,1,5,1.6666666666666667,Lost Customers,65.0,High Risk,Win-Back Campaign
16688.0,1,4,1260.86,5,4,4,13,4.333333333333333,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
16689.0,76,2,422.59999999999997,3,2,2,7,2.3333333333333335,Potential Loyalists,50.0,Medium Risk,Customer Engagement Campaign
16690.0,72,4,353.03,3,4,2,9,3.0,Potential Loyalists,40.0,Medium Risk,Customer Engagement Campaign
16691.0,418,2,178.83,1,2,1,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
16692.0,256,4,1914.6999999999998,2,4,4,10,3.3333333333333335,At Risk,40.0,Medium Risk,Customer Engagement Campaign
16693.0,69,5,1179.48,3,4,3,10,3.3333333333333335,Potential Loyalists,35.0,Medium Risk,Customer Engagement Campaign
16694.0,723,1,98.30000000000001,1,2,1,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
16695.0,562,2,191.9,1,2,1,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
16696.0,135,4,657.9000000000001,3,4,3,10,3.3333333333333335,Potential Loyalists,35.0,Medium Risk,Customer Engagement Campaign
16697.0,241,1,112.75,2,2,1,5,1.6666666666666667,Lost Customers,65.0,High Risk,Win-Back Campaign
16698.0,227,2,1998.0,2,2,4,8,2.6666666666666665,Lost Customers,50.0,Medium Risk,Customer Engagement Campaign
16699.0,380,7,994.6,2,4,3,9,3.0,At Risk,45.0,Medium Risk,Customer Engagement Campaign
16700.0,9,25,8830.77,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
16701.0,9,26,9916.73,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
16702.0,415,4,1110.83,1,4,3,8,2.6666666666666665,At Risk,55.0,Medium Risk,Customer Engagement Campaign
16704.0,618,2,664.16,1,2,3,6,2.0,Lost Customers,65.0,High Risk,Win-Back Campaign
16705.0,1,42,43515.051,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
16706.0,37,3,531.35,4,3,2,9,3.0,Loyal Customers,35.0,Medium Risk,Customer Engagement Campaign
16707.0,400,4,533.41,2,4,2,8,2.6666666666666665,At Risk,50.0,Medium Risk,Customer Engagement Campaign
16708.0,46,1,656.63,4,2,3,9,3.0,New / Promising,35.0,Medium Risk,Customer Engagement Campaign
16709.0,85,14,9056.01,3,5,5,13,4.333333333333333,Potential Loyalists,20.0,Low Risk,Loyalty / Upsell Campaign
16710.0,19,22,5921.35,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
16711.0,3,9,2868.48,5,5,4,14,4.666666666666667,Champions,5.0,Low Risk,Loyalty / Upsell Campaign
16712.0,9,13,4232.87,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
16713.0,19,32,14115.56,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
16714.0,219,4,1497.33,2,4,4,10,3.3333333333333335,At Risk,40.0,Medium Risk,Customer Engagement Campaign
16715.0,78,2,625.52,3,2,3,8,2.6666666666666665,Potential Loyalists,45.0,Medium Risk,Customer Engagement Campaign
16716.0,267,3,2149.6800000000003,2,3,4,9,3.0,At Risk,45.0,Medium Risk,Customer Engagement Campaign
16717.0,24,14,6663.68,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
16718.0,369,5,3006.08,2,4,5,11,3.6666666666666665,At Risk,35.0,Medium Risk,Customer Engagement Campaign
16719.0,15,14,3513.62,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
16720.0,26,3,758.74,4,3,3,10,3.3333333333333335,Loyal Customers,30.0,Low Risk,Loyalty / Upsell Campaign
16721.0,262,1,292.47,2,2,2,6,2.0,Lost Customers,60.0,High Risk,Win-Back Campaign
16722.0,17,22,8189.56,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
16723.0,91,4,1231.36,3,4,4,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
16724.0,405,1,147.35,2,2,1,5,1.6666666666666667,Lost Customers,65.0,High Risk,Win-Back Campaign
16725.0,302,14,1688.26,2,5,4,11,3.6666666666666665,At Risk,35.0,Medium Risk,Customer Engagement Campaign
16726.0,26,7,2063.88,4,4,4,12,4.0,Champions,20.0,Low Risk,Loyalty / Upsell Campaign
16727.0,364,4,1377.77,2,4,4,10,3.3333333333333335,At Risk,40.0,Medium Risk,Customer Engagement Campaign
16728.0,46,4,1048.28,4,4,3,11,3.6666666666666665,Loyal Customers,25.0,Low Risk,Loyalty / Upsell Campaign
16729.0,38,21,7205.33,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
16730.0,52,3,743.11,4,3,3,10,3.3333333333333335,Loyal Customers,30.0,Low Risk,Loyalty / Upsell Campaign
16731.0,648,1,170.3,1,2,1,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
16732.0,32,4,4387.64,4,4,5,13,4.333333333333333,Champions,15.0,Low Risk,Loyalty / Upsell Campaign
16733.0,530,1,259.68,1,2,1,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
16734.0,52,3,646.76,4,3,3,10,3.3333333333333335,Loyal Customers,30.0,Low Risk,Loyalty / Upsell Campaign
16735.0,79,14,6217.41,3,5,5,13,4.333333333333333,Potential Loyalists,20.0,Low Risk,Loyalty / Upsell Campaign
16736.0,506,5,2956.56,1,4,5,10,3.3333333333333335,At Risk,45.0,Medium Risk,Customer Engagement Campaign
16737.0,53,2,835.1999999999999,4,2,3,9,3.0,New / Promising,35.0,Medium Risk,Customer Engagement Campaign
16738.0,298,1,3.75,2,2,1,5,1.6666666666666667,Lost Customers,65.0,High Risk,Win-Back Campaign
16739.0,177,2,786.43,3,2,3,8,2.6666666666666665,Potential Loyalists,45.0,Medium Risk,Customer Engagement Campaign
16740.0,395,1,226.91,2,2,1,5,1.6666666666666667,Lost Customers,65.0,High Risk,Win-Back Campaign
16741.0,625,1,173.06,1,2,1,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
16742.0,47,14,2799.87,4,5,4,13,4.333333333333333,Champions,15.0,Low Risk,Loyalty / Upsell Campaign
16743.0,29,14,4212.15,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
16744.0,11,7,1291.91,5,4,4,13,4.333333333333333,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
16745.0,87,17,7180.7,3,5,5,13,4.333333333333333,Potential Loyalists,20.0,Low Risk,Loyalty / Upsell Campaign
16746.0,5,42,18046.75,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
16747.0,38,2,836.06,4,2,3,9,3.0,New / Promising,35.0,Medium Risk,Customer Engagement Campaign
16748.0,18,14,3637.33,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
16749.0,591,2,4157.88,1,2,5,8,2.6666666666666665,Lost Customers,55.0,Medium Risk,Customer Engagement Campaign
16750.0,45,5,623.93,4,4,3,11,3.6666666666666665,Loyal Customers,25.0,Low Risk,Loyalty / Upsell Campaign
16751.0,31,1,1764.72,4,2,4,10,3.3333333333333335,New / Promising,30.0,Low Risk,Loyalty / Upsell Campaign
16752.0,373,1,207.5,2,2,1,5,1.6666666666666667,Lost Customers,65.0,High Risk,Win-Back Campaign
16753.0,58,1,223.92000000000002,4,2,1,7,2.3333333333333335,New / Promising,45.0,Medium Risk,Customer Engagement Campaign
16754.0,372,29,65500.07,2,5,5,12,4.0,At Risk,30.0,Low Risk,Loyalty / Upsell Campaign
16755.0,114,7,2864.68,3,4,4,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
16756.0,215,7,1312.3700000000001,2,4,4,10,3.3333333333333335,At Risk,40.0,Medium Risk,Customer Engagement Campaign
16757.0,319,2,270.48,2,2,1,5,1.6666666666666667,Lost Customers,65.0,High Risk,Win-Back Campaign
16758.0,65,1,369.34000000000003,3,2,2,7,2.3333333333333335,Potential Loyalists,50.0,Medium Risk,Customer Engagement Campaign
16759.0,8,3,789.79,5,3,3,11,3.6666666666666665,Loyal Customers,20.0,Low Risk,Loyalty / Upsell Campaign
16760.0,430,1,228.0,1,2,1,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
16761.0,97,1,316.62,3,2,2,7,2.3333333333333335,Potential Loyalists,50.0,Medium Risk,Customer Engagement Campaign
16762.0,20,3,1207.24,4,3,3,10,3.3333333333333335,Loyal Customers,30.0,Low Risk,Loyalty / Upsell Campaign
16763.0,199,2,964.6999999999999,2,2,3,7,2.3333333333333335,Lost Customers,55.0,Medium Risk,Customer Engagement Campaign
16764.0,4,13,2790.9500000000003,5,5,4,14,4.666666666666667,Champions,5.0,Low Risk,Loyalty / Upsell Campaign
16765.0,294,2,454.75,2,2,2,6,2.0,Lost Customers,60.0,High Risk,Win-Back Campaign
16766.0,273,2,1145.6,2,2,3,7,2.3333333333333335,Lost Customers,55.0,Medium Risk,Customer Engagement Campaign
16767.0,31,15,8056.76,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
16768.0,48,9,1698.57,4,5,4,13,4.333333333333333,Champions,15.0,Low Risk,Loyalty / Upsell Campaign
16769.0,260,4,1117.05,2,4,3,9,3.0,At Risk,45.0,Medium Risk,Customer Engagement Campaign
16770.0,58,9,1778.93,4,5,4,13,4.333333333333333,Champions,15.0,Low Risk,Loyalty / Upsell Campaign
16771.0,33,10,3949.6,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
16772.0,423,3,3698.0499999999997,1,3,5,9,3.0,At Risk,50.0,Medium Risk,Customer Engagement Campaign
16773.0,57,3,421.24,4,3,2,9,3.0,Loyal Customers,35.0,Medium Risk,Customer Engagement Campaign
16774.0,68,8,1567.48,3,5,4,12,4.0,Potential Loyalists,25.0,Low Risk,Loyalty / Upsell Campaign
16775.0,10,16,2820.84,5,5,4,14,4.666666666666667,Champions,5.0,Low Risk,Loyalty / Upsell Campaign
16776.0,60,2,592.51,3,2,2,7,2.3333333333333335,Potential Loyalists,50.0,Medium Risk,Customer Engagement Campaign
16777.0,80,5,1292.18,3,4,4,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
16778.0,74,2,245.94,3,2,1,6,2.0,Potential Loyalists,55.0,Medium Risk,Customer Engagement Campaign
16779.0,2,53,32809.03,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
16780.0,100,3,596.4,3,3,2,8,2.6666666666666665,Potential Loyalists,45.0,Medium Risk,Customer Engagement Campaign
16781.0,372,2,623.0,2,2,3,7,2.3333333333333335,Lost Customers,55.0,Medium Risk,Customer Engagement Campaign
16782.0,10,38,9636.12,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
16783.0,437,1,391.95,1,2,2,5,1.6666666666666667,Lost Customers,70.0,High Risk,Win-Back Campaign
16784.0,20,5,892.33,4,4,3,11,3.6666666666666665,Loyal Customers,25.0,Low Risk,Loyalty / Upsell Campaign
16785.0,410,1,533.78,2,2,2,6,2.0,Lost Customers,60.0,High Risk,Win-Back Campaign
16786.0,394,1,51.839999999999996,2,2,1,5,1.6666666666666667,Lost Customers,65.0,High Risk,Win-Back Campaign
16787.0,398,4,1017.53,2,4,3,9,3.0,At Risk,45.0,Medium Risk,Customer Engagement Campaign
16788.0,123,5,1928.93,3,4,4,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
16789.0,8,1,80.8,5,2,1,8,2.6666666666666665,New / Promising,35.0,Medium Risk,Customer Engagement Campaign
16790.0,4,6,1545.6200000000001,5,4,4,13,4.333333333333333,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
16791.0,29,15,3957.63,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
16792.0,282,5,623.46,2,4,3,9,3.0,At Risk,45.0,Medium Risk,Customer Engagement Campaign
16793.0,57,1,243.84,4,2,1,7,2.3333333333333335,New / Promising,45.0,Medium Risk,Customer Engagement Campaign
16794.0,1,15,2052.7,5,5,4,14,4.666666666666667,Champions,5.0,Low Risk,Loyalty / Upsell Campaign
16795.0,365,3,2062.41,2,3,4,9,3.0,At Risk,45.0,Medium Risk,Customer Engagement Campaign
16796.0,89,1,305.62,3,2,2,7,2.3333333333333335,Potential Loyalists,50.0,Medium Risk,Customer Engagement Campaign
16797.0,393,5,1802.02,2,4,4,10,3.3333333333333335,At Risk,40.0,Medium Risk,Customer Engagement Campaign
16798.0,554,3,841.16,1,3,3,7,2.3333333333333335,At Risk,60.0,High Risk,Win-Back Campaign
16799.0,432,2,452.78000000000003,1,2,2,5,1.6666666666666667,Lost Customers,70.0,High Risk,Win-Back Campaign
16800.0,11,1,1162.65,5,2,3,10,3.3333333333333335,New / Promising,25.0,Low Risk,Loyalty / Upsell Campaign
16801.0,163,4,1594.23,3,4,4,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
16802.0,679,2,582.61,1,2,2,5,1.6666666666666667,Lost Customers,70.0,High Risk,Win-Back Campaign
16803.0,65,1,332.3,3,2,2,7,2.3333333333333335,Potential Loyalists,50.0,Medium Risk,Customer Engagement Campaign
16804.0,23,3,536.99,4,3,2,9,3.0,Loyal Customers,35.0,Medium Risk,Customer Engagement Campaign
16805.0,174,5,1091.34,3,4,3,10,3.3333333333333335,Potential Loyalists,35.0,Medium Risk,Customer Engagement Campaign
16806.0,103,4,762.16,3,4,3,10,3.3333333333333335,Potential Loyalists,35.0,Medium Risk,Customer Engagement Campaign
16807.0,143,6,2123.88,3,4,4,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
