Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Average,Customer_Segment,Recency_Risk,Frequency_Risk,Monetary_Risk,Risk_Score,Risk_Level
13303.0,400,1,61.72,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14877.0,418,2,425.85,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17568.0,633,1,374.45,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17077.0,578,1,306.0,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14476.0,257,1,193.0,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16055.0,221,1,134.8,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14940.0,418,2,531.49,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
13024.0,471,2,555.87,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17794.0,687,2,147.3,1,3,1,5,1.6666666666666667,At Risk,0.8,0.4,0.8,70.0,High Risk
16964.0,733,2,207.85,1,3,1,5,1.6666666666666667,At Risk,0.8,0.4,0.8,70.0,High Risk
16339.0,284,1,94.05,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16346.0,385,1,224.51,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16349.0,291,1,53.5,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16911.0,636,2,255.25,1,3,1,5,1.6666666666666667,At Risk,0.8,0.4,0.8,70.0,High Risk
16920.0,411,1,355.45,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14835.0,529,2,297.0,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17104.0,424,1,474.03,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
16073.0,297,1,122.39999999999999,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16074.0,390,1,252.5,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16097.0,240,1,185.04999999999998,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
13073.0,411,2,418.08,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17488.0,641,1,336.5,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17156.0,492,1,591.87,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14964.0,247,1,206.21,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
17833.0,723,1,338.46000000000004,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14340.0,219,1,134.7,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14368.0,320,1,155.0,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14369.0,642,2,469.13,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14371.0,295,1,100.5,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
12542.0,484,2,481.88,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
16420.0,396,1,75.0,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14278.0,410,1,205.83,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14969.0,704,1,906.23,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
14990.0,612,2,304.17,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14889.0,336,1,135.9,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15995.0,414,1,694.54,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
16039.0,424,2,456.4,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
15131.0,395,1,80.28,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14996.0,481,2,442.28999999999996,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
16058.0,406,1,62.7,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
17116.0,648,1,389.78,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14280.0,197,1,134.04,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14281.0,408,1,245.15,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14296.0,421,2,456.40000000000003,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17842.0,602,1,430.69,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17847.0,516,2,129.69,1,3,1,5,1.6666666666666667,At Risk,0.8,0.4,0.8,70.0,High Risk
16452.0,631,2,332.17,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
16457.0,218,1,208.36,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14165.0,276,1,120.44,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14255.0,546,1,1000.63,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
13331.0,402,1,262.4,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15049.0,274,1,121.17000000000002,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15052.0,319,1,207.73000000000002,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
17168.0,499,1,400.2,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
12699.0,418,1,638.11,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
12730.0,522,1,829.25,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
14185.0,331,1,197.65,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16534.0,642,1,635.9,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
12503.0,584,1,1126.0,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
12506.0,233,1,73.5,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
12509.0,284,1,176.5,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
17916.0,629,2,43.87,1,3,1,5,1.6666666666666667,At Risk,0.8,0.4,0.8,70.0,High Risk
17927.0,722,1,294.0,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
12736.0,333,1,234.0,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
12738.0,372,1,155.35,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
12741.0,529,2,406.07,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
15102.0,531,2,554.67,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
15119.0,246,1,266.4,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15126.0,537,2,449.49,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
15020.0,379,1,198.47,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
17471.0,475,1,321.65000000000003,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17479.0,633,1,389.26000000000005,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14253.0,493,2,363.40000000000003,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14155.0,266,1,118.75,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
12543.0,448,1,980.25,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
12551.0,358,1,168.0,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16483.0,192,1,139.35,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
17484.0,576,2,209.57,1,3,1,5,1.6666666666666667,At Risk,0.8,0.4,0.8,70.0,High Risk
15161.0,388,1,119.92,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15170.0,407,1,81.15,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15176.0,668,1,988.04,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
15177.0,426,1,948.93,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
15178.0,260,1,40.5,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15080.0,428,2,546.25,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
15083.0,257,1,88.2,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16524.0,446,2,306.19,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14168.0,421,2,370.45,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14181.0,411,2,308.35,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17907.0,641,1,291.76,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
13374.0,415,2,422.8,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14058.0,463,2,469.19,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14059.0,267,1,183.6,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
17435.0,411,1,331.35,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17437.0,530,1,369.68,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17439.0,656,1,325.74,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17441.0,732,1,293.35,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
12742.0,626,1,1201.52,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
15923.0,373,1,127.08,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15925.0,194,1,207.15,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15008.0,480,2,360.0,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
15019.0,267,1,252.81,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14097.0,481,2,422.85999999999996,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
16890.0,477,3,285.41,1,3,1,5,1.6666666666666667,At Risk,0.8,0.4,0.8,70.0,High Risk
16587.0,232,1,225.15,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16840.0,603,2,139.85,1,3,1,5,1.6666666666666667,At Risk,0.8,0.4,0.8,70.0,High Risk
16857.0,443,1,352.8,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
16870.0,469,1,450.15999999999997,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
13011.0,372,1,50.550000000000004,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15226.0,311,1,154.41,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15233.0,401,1,59.400000000000006,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15234.0,277,1,197.0,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15190.0,434,1,834.4399999999999,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
12914.0,401,1,223.98,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15196.0,433,2,313.7,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17407.0,412,1,552.9,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
16517.0,277,1,162.7,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16522.0,436,2,433.36,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14010.0,565,2,445.15,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14011.0,480,2,457.82,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14041.0,266,1,141.41,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14043.0,491,2,302.6,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14046.0,284,1,154.99,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
13973.0,287,1,264.7,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
13391.0,204,1,59.8,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
13399.0,464,3,275.4,1,3,1,5,1.6666666666666667,At Risk,0.8,0.4,0.8,70.0,High Risk
13406.0,427,2,568.92,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
15878.0,562,2,330.77,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
15899.0,369,1,56.25,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15902.0,380,1,145.01,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15820.0,320,1,206.98,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15940.0,311,1,35.8,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14066.0,267,1,152.55,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14090.0,325,1,76.32000000000001,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
12961.0,379,1,211.99,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15316.0,327,1,165.0,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16559.0,397,1,175.0,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16576.0,420,2,540.87,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
16585.0,594,2,341.59,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
18021.0,510,2,216.41,1,3,1,5,1.6666666666666667,At Risk,0.8,0.4,0.8,70.0,High Risk
18029.0,642,1,433.77,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
15319.0,284,1,204.5,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15328.0,408,1,107.24,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15336.0,402,1,240.5,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15285.0,408,1,94.92,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15292.0,201,1,178.39,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
12927.0,395,1,197.31,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
12929.0,312,1,117.85,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
12943.0,558,2,496.5,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17327.0,410,2,152.35,1,3,1,5,1.6666666666666667,At Risk,0.8,0.4,0.8,70.0,High Risk
17178.0,731,1,432.96,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17184.0,569,2,198.41000000000003,1,3,1,5,1.6666666666666667,At Risk,0.8,0.4,0.8,70.0,High Risk
17185.0,592,3,229.46,1,3,1,5,1.6666666666666667,At Risk,0.8,0.4,0.8,70.0,High Risk
13903.0,400,1,165.45000000000002,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
13906.0,409,1,42.0,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
13915.0,394,1,70.80000000000001,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16598.0,286,1,145.04999999999998,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16599.0,386,1,172.8,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16604.0,563,2,432.45,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
12441.0,367,1,173.55,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
17195.0,655,1,562.98,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17196.0,428,1,327.75,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17207.0,652,1,292.62,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
15354.0,603,3,284.4,1,3,1,5,1.6666666666666667,At Risk,0.8,0.4,0.8,70.0,High Risk
15843.0,304,1,118.95000000000002,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15846.0,385,1,107.01,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
12485.0,529,1,708.1,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
12486.0,432,1,1037.28,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
13834.0,577,2,324.19,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
13840.0,416,1,651.4,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
13841.0,253,1,85.0,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16783.0,437,1,391.95,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
16799.0,432,2,452.78000000000003,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
16802.0,679,2,582.61,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
16815.0,454,2,406.02,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
15404.0,376,1,257.06,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15408.0,264,1,267.18,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
12858.0,383,1,147.27,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
12887.0,384,1,222.4,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
17292.0,472,2,271.75,1,3,1,5,1.6666666666666667,At Risk,0.8,0.4,0.8,70.0,High Risk
17296.0,730,1,338.13,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
12786.0,610,1,728.5,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
15554.0,278,1,217.2,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15559.0,568,1,1109.4,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
12892.0,397,1,263.38,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
12898.0,464,2,296.21000000000004,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
12902.0,265,1,138.68,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
12903.0,429,1,833.53,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
15457.0,262,1,237.07,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15460.0,354,1,214.26,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15461.0,461,2,429.7,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
15495.0,379,1,246.5,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15509.0,380,1,152.41,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15418.0,425,2,449.42,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
15753.0,305,1,79.2,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15388.0,270,1,140.54,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15395.0,326,1,107.45,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15397.0,290,1,94.0,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15635.0,396,1,100.35,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15650.0,522,2,553.88,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
12825.0,521,2,518.63,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
18070.0,669,1,314.1,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
13472.0,464,2,592.24,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
13775.0,591,1,1049.66,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
13789.0,388,1,239.45999999999998,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
18111.0,589,1,405.85,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
13708.0,271,1,285.33,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
13716.0,269,1,138.28,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
13733.0,411,2,487.03000000000003,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
15510.0,331,1,250.0,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15515.0,387,1,171.81,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15517.0,233,1,267.03,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15528.0,254,1,229.33,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15536.0,409,1,259.09,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
13698.0,597,2,451.73,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
18089.0,447,1,428.45,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
18090.0,422,1,321.9,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
18091.0,593,1,360.85,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
18100.0,550,1,451.56,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
13432.0,571,2,439.1,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
13671.0,395,1,172.6,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16659.0,189,1,39.12,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16662.0,394,1,151.05,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16617.0,236,1,151.85,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16630.0,407,1,106.80000000000001,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16632.0,486,2,406.4,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
16640.0,398,1,179.4,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16646.0,449,1,678.8,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
15591.0,583,3,217.9,1,3,1,5,1.6666666666666667,At Risk,0.8,0.4,0.8,70.0,High Risk
15627.0,457,2,566.9,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
12396.0,674,1,931.43,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
18182.0,463,1,291.13,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
18199.0,684,1,344.75,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
13570.0,243,1,239.49,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
18207.0,499,1,544.47,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
13578.0,409,1,147.66,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
17257.0,436,2,189.78,1,3,1,5,1.6666666666666667,At Risk,0.8,0.4,0.8,70.0,High Risk
12401.0,303,1,84.3,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
18243.0,414,1,515.78,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
